Title,Geographic,Industry,Profession,Ticker,Keyword,Competitor Ticker,Competitor Keyword,Broadcast Keyword,Finance Keyword,Bing Keyword,Blog Keyword,Twitter
STATE BANK OF TRAVANCORE,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:SBT,"NSE:SBT,""STATE BANK OF TRAVANCORE""","NSE:CUB,HKG:0302,ETR:DBK,NSE:MAHABANK,NSE:VIJAYABANK","CTBK.NS,0302.HK,DBKGn.DE,BMBK.NS,VJBK.BO",STATE BANK OF TRAVANCORE,NSE:SBT,"NSE:SBT,STATE BANK OF TRAVANCORE","NSE:SBT,STATE BANK OF TRAVANCORE",SBKT.NS
SEVEN BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8410,"TYO:8410,""SEVEN BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",SEVEN BANK,TYO:8410,"TYO:8410,SEVEN BANK","TYO:8410,SEVEN BANK",8410.OS
YAMAGUCHI FINANCIAL ,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8418,"TYO:8418,""YAMAGUCHI FINANCIAL ""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",YAMAGUCHI FINANCIAL ,TYO:8418,"TYO:8418,YAMAGUCHI FINANCIAL ","TYO:8418,YAMAGUCHI FINANCIAL ",8418.T
COMMONWEALTH BANK OF AUSTRALIA,Australia,Financials,"Asset Management,Debt,Equities,Investment Banking",ASX:CBA,"ASX:CBA,""COMMONWEALTH BANK OF AUSTRALIA""","NYSE:C,NSE:INDIANB,NYSE:BAC,NSE:IDBI,NSE:YESBANK,ASX:WBB,ASX:BOQ","$C,INBA.NS,$BAC,IDBI.NS,YESB.NS,WBB.AX,BOQ.AX",COMMONWEALTH BANK OF AUSTRALIA,ASX:CBA,"ASX:CBA,COMMONWEALTH BANK OF AUSTRALIA","ASX:CBA,COMMONWEALTH BANK OF AUSTRALIA",CBA.AX
77 BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8341,"TYO:8341,""77 BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",77 BANK,TYO:8341,"TYO:8341,77 BANK","TYO:8341,77 BANK",8341.T
PUNJAB NATIONAL BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:PNB,"NSE:PNB,""PUNJAB NATIONAL BANK""","HKG:2388,TPE:2886,NSE:BANKBARODA,HKG:3968,HKG:3328","2388.HK,2886.TW,BOB.NS,3968.HK,3328.HK",PUNJAB NATIONAL BANK,NSE:PNB,"NSE:PNB,PUNJAB NATIONAL BANK","NSE:PNB,PUNJAB NATIONAL BANK",PNBK.NS
TRUSTMARK,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:TRMK,"NASDAQ:TRMK,""TRUSTMARK""","NYSE:BXS,NASDAQ:IBKC,NYSE:CSE,NASDAQ:FMER,ASX:BOQ","$BXS,$IBKC,$CSE,$FMER,BOQ.AX",TRUSTMARK,NASDAQ:TRMK,"NASDAQ:TRMK,TRUSTMARK","NASDAQ:TRMK,TRUSTMARK",$TRMK
PEOPLES UNITED FINANCIAL,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:PBCT,"NASDAQ:PBCT,""PEOPLES UNITED FINANCIAL""","HKG:1288,NSE:ICICIBANK,HKG:0939,NASDAQ:FFBC,NASDAQ:PVTB","1288.HK,ICBK.NS,0939.HK,$FFBC,$PVTB",PEOPLES UNITED FINANCIAL,NASDAQ:PBCT,"NASDAQ:PBCT,PEOPLES UNITED FINANCIAL","NASDAQ:PBCT,PEOPLES UNITED FINANCIAL",$PBCT
VIJAYA BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:VIJAYABANK,"NSE:VIJAYABANK,""VIJAYA BANK""","HKG:0302,ETR:DBK,NSE:MAHABANK,LON:STAN,NSE:DENABANK","0302.HK,DBKGn.DE,BMBK.NS,STAN.L,DENA.NS",VIJAYA BANK,NSE:VIJAYABANK,"NSE:VIJAYABANK,VIJAYA BANK","NSE:VIJAYABANK,VIJAYA BANK",VJBK.BO
HANCOCK ,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:HBHC,"NASDAQ:HBHC,""HANCOCK ""","NASDAQ:ASBC,NASDAQ:SIVB,NYSE:CYN,NASDAQ:TFSL,NASDAQ:HCBK","$ASBC,$SIVB,$CYN,$TFSL,$HCBK",HANCOCK ,NASDAQ:HBHC,"NASDAQ:HBHC,HANCOCK ","NASDAQ:HBHC,HANCOCK ",$HBHC
FEDERAL BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:FEDERALBNK,"NSE:FEDERALBNK,""FEDERAL BANK""","TSE:TD,NSE:ALBK,TSE:RY,NYSE:C,NSE:INDIANB","TD.TO,ALBK.NS,RY.TO,$C,INBA.NS",FEDERAL BANK,NSE:FEDERALBNK,"NSE:FEDERALBNK,FEDERAL BANK","NSE:FEDERALBNK,FEDERAL BANK",FED.NS
FIDEA ,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8713,"TYO:8713,""FIDEA ""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",FIDEA ,TYO:8713,"TYO:8713,FIDEA ","TYO:8713,FIDEA ",8713.T
HSBC ,United Kingdom,Financials,"Asset Management,Debt,Equities,Investment Banking",LON:HSBA,"LON:HSBA,""HSBC ""","NSE:INDIANB,NYSE:BAC,ASX:CBA,NSE:IDBI,NSE:YESBANK","INBA.NS,$BAC,CBA.AX,IDBI.NS,YESB.NS",HSBC ,LON:HSBA,"LON:HSBA,HSBC ","LON:HSBA,HSBC ",HSBA.L
INTERNATIONAL BANCSHARES,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:IBOC,"NASDAQ:IBOC,""INTERNATIONAL BANCSHARES""","NASDAQ:UBSI,NASDAQ:WTFC,NASDAQ:WABC,NYSE:BXS,NASDAQ:IBKC","$UBSI,$WTFC,$WABC,$BXS,$IBKC",INTERNATIONAL BANCSHARES,NASDAQ:IBOC,"NASDAQ:IBOC,INTERNATIONAL BANCSHARES","NASDAQ:IBOC,INTERNATIONAL BANCSHARES",$IBOC
CHINA MERCHANTS BANK,Hong Kong,Financials,"Asset Management,Debt,Equities,Investment Banking",HKG:3968,"HKG:3968,""CHINA MERCHANTS BANK""","TPE:2886,NSE:BANKBARODA,HKG:3328,NSE:AXISBANK,HKG:3988","2886.TW,BOB.NS,3328.HK,AXBK.NS,3988.HK",CHINA MERCHANTS BANK,HKG:3968,"HKG:3968,CHINA MERCHANTS BANK","HKG:3968,CHINA MERCHANTS BANK",3968.HK
TSUKUBA BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8338,"TYO:8338,""TSUKUBA BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",TSUKUBA BANK,TYO:8338,"TYO:8338,TSUKUBA BANK","TYO:8338,TSUKUBA BANK",8338.T
YES BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:YESBANK,"NSE:YESBANK,""YES BANK""","NYSE:BAC,ASX:CBA,NSE:IDBI,TPE:2880,NSE:INDUSINDBK","$BAC,CBA.AX,IDBI.NS,2880.TW,INBK.NS",YES BANK,NSE:YESBANK,"NSE:YESBANK,YES BANK","NSE:YESBANK,YES BANK",YESB.NS
HANG SENG BANK,Hong Kong,Financials,"Asset Management,Debt,Equities,Investment Banking",HKG:0011,"HKG:0011,""HANG SENG BANK""","HKG:0998,NSE:CANBK,NSE:BANKINDIA,HKG:2388,TPE:2886,HKG:1111","0998.HK,CNBK.NS,BOI.NS,2388.HK,2886.TW,1111.HK",HANG SENG BANK,HKG:0011,"HKG:0011,HANG SENG BANK","HKG:0011,HANG SENG BANK",0011.HK
M&T BANK,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NYSE:MTB,"NYSE:MTB,""M&T BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939,NASDAQ:FFBC,NASDAQ:PVTB","1288.HK,ICBK.NS,0939.HK,$FFBC,$PVTB",M&T BANK,NYSE:MTB,"NYSE:MTB,M&T BANK","NYSE:MTB,M&T BANK",$MTB
EHIME BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8541,"TYO:8541,""EHIME BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",EHIME BANK,TYO:8541,"TYO:8541,EHIME BANK","TYO:8541,EHIME BANK",8541.T
FIFTH THIRD BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FITB,"NASDAQ:FITB,""FIFTH THIRD BANCORP""","EPA:ACA,NYSE:RF,TSE:NA,NYSE:STI,NSE:KTKBANK","CAGR.PA,$RF,NA.TO,$STI,KBNK.NS",FIFTH THIRD BANCORP,NASDAQ:FITB,"NASDAQ:FITB,FIFTH THIRD BANCORP","NASDAQ:FITB,FIFTH THIRD BANCORP",$FITB
HUA NAN FINANCIAL ,Taiwan,Financials,"Asset Management,Debt,Equities,Investment Banking",TPE:2880,"TPE:2880,""HUA NAN FINANCIAL ""","ASX:CBA,NSE:IDBI,NSE:YESBANK,NSE:INDUSINDBK,HKG:0998,TPE:2847,TPE:2886","CBA.AX,IDBI.NS,YESB.NS,INBK.NS,0998.HK,2847.TW,2886.TW",HUA NAN FINANCIAL ,TPE:2880,"TPE:2880,HUA NAN FINANCIAL ","TPE:2880,HUA NAN FINANCIAL ",2880.TW
MIE BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8374,"TYO:8374,""MIE BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",MIE BANK,TYO:8374,"TYO:8374,MIE BANK","TYO:8374,MIE BANK",8374.T
CHINA MINSHENG BANKING,Hong Kong,Financials,"Asset Management,Debt,Equities,Investment Banking",HKG:1988,"HKG:1988,""CHINA MINSHENG BANKING""","NSE:INDUSINDBK,HKG:0998,NSE:CANBK,NSE:BANKINDIA,HKG:0011","INBK.NS,0998.HK,CNBK.NS,BOI.NS,0011.HK",CHINA MINSHENG BANKING,HKG:1988,"HKG:1988,CHINA MINSHENG BANKING","HKG:1988,CHINA MINSHENG BANKING",1988.HK
KAGOSHIMA BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8390,"TYO:8390,""KAGOSHIMA BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",KAGOSHIMA BANK,TYO:8390,"TYO:8390,KAGOSHIMA BANK","TYO:8390,KAGOSHIMA BANK",8390.T
EIGHTEENTH BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8396,"TYO:8396,""EIGHTEENTH BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",EIGHTEENTH BANK,TYO:8396,"TYO:8396,EIGHTEENTH BANK","TYO:8396,EIGHTEENTH BANK",8396.T
SYNDICATE BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:SYNDIBANK,"NSE:SYNDIBANK,""SYNDICATE BANK""","TSE:BNS,NSE:CORPBANK,ASX:WBC,NSE:ANDHRABANK,TSE:TD","BNS.TO,CRBK.NS,WBC.AX,ADBK.NS,TD.TO",SYNDICATE BANK,NSE:SYNDIBANK,"NSE:SYNDIBANK,SYNDICATE BANK","NSE:SYNDIBANK,SYNDICATE BANK",SBNK.NS
DENA BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:DENABANK,"NSE:DENABANK,""DENA BANK""","NSE:VIJAYABANK,LON:STAN,EPA:BNP,TSE:BMO,NSE:KARURVYSYA","VJBK.BO,STAN.L,BNPP.PA,BMO.TO,KARU.NS",DENA BANK,NSE:DENABANK,"NSE:DENABANK,DENA BANK","NSE:DENABANK,DENA BANK",DENA.NS
BENDIGO AND ADELAIDE BANK,Australia,Financials,"Asset Management,Debt,Equities,Investment Banking",ASX:BEN,"ASX:BEN,""BENDIGO AND ADELAIDE BANK""","NYSE:CYN,NASDAQ:HBHC,NASDAQ:TFSL,NASDAQ:HCBK,NYSE:FRC","$CYN,$HBHC,$TFSL,$HCBK,$FRC",BENDIGO AND ADELAIDE BANK,ASX:BEN,"ASX:BEN,BENDIGO AND ADELAIDE BANK","ASX:BEN,BENDIGO AND ADELAIDE BANK",BEN.AX
SYNOVUS FINANCIAL,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NYSE:SNV,"NYSE:SNV,""SYNOVUS FINANCIAL""","NYSE:BXS,NASDAQ:IBKC,NYSE:CSE,NASDAQ:TRMK,NASDAQ:FMER","$BXS,$IBKC,$CSE,$TRMK,$FMER",SYNOVUS FINANCIAL,NYSE:SNV,"NYSE:SNV,SYNOVUS FINANCIAL","NYSE:SNV,SYNOVUS FINANCIAL",$SNV
SHIGA BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8366,"TYO:8366,""SHIGA BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",SHIGA BANK,TYO:8366,"TYO:8366,SHIGA BANK","TYO:8366,SHIGA BANK",8366.T
INTESA SANPAOLO ,Italy,Financials,"Asset Management,Debt,Equities,Investment Banking",BIT:ISP,"BIT:ISP,""INTESA SANPAOLO ""","NASDAQ:FITB,NYSE:STI,NSE:KTKBANK,TPE:2847,LON:BARC","$FITB,$STI,KBNK.NS,2847.TW,BARC.L",INTESA SANPAOLO ,BIT:ISP,"BIT:ISP,INTESA SANPAOLO ","BIT:ISP,INTESA SANPAOLO ",ISP.MI
MINATO BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8543,"TYO:8543,""MINATO BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",MINATO BANK,TYO:8543,"TYO:8543,MINATO BANK","TYO:8543,MINATO BANK",8543.OS
FIRST CITIZENS BANCSHARES,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FCNCA,"NASDAQ:FCNCA,""FIRST CITIZENS BANCSHARES""","NASDAQ:IBKC,NYSE:CSE,NASDAQ:TRMK,NASDAQ:FMER,ASX:BOQ","$IBKC,$CSE,$TRMK,$FMER,BOQ.AX",FIRST CITIZENS BANCSHARES,NASDAQ:FCNCA,"NASDAQ:FCNCA,FIRST CITIZENS BANCSHARES","NASDAQ:FCNCA,FIRST CITIZENS BANCSHARES",$FCNCA
INTESA SANPAOLO ,Italy,Financials,"Asset Management,Debt,Equities,Investment Banking",BIT:ISPR,"BIT:ISPR,""INTESA SANPAOLO ""","NASDAQ:FITB,NYSE:STI,NSE:KTKBANK,TPE:2847,LON:BARC","$FITB,$STI,KBNK.NS,2847.TW,BARC.L",INTESA SANPAOLO ,BIT:ISPR,"BIT:ISPR,INTESA SANPAOLO ","BIT:ISPR,INTESA SANPAOLO ",ISPn.MI
SHIKOKU BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8387,"TYO:8387,""SHIKOKU BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",SHIKOKU BANK,TYO:8387,"TYO:8387,SHIKOKU BANK","TYO:8387,SHIKOKU BANK",8387.T
FIRST FINANCIAL ,Taiwan,Financials,"Asset Management,Debt,Equities,Investment Banking",TPE:2892,"TPE:2892,""FIRST FINANCIAL ""","NSE:IDBI,NSE:YESBANK,TPE:2880,NSE:INDUSINDBK,HKG:0998","IDBI.NS,YESB.NS,2880.TW,INBK.NS,0998.HK",FIRST FINANCIAL ,TPE:2892,"TPE:2892,FIRST FINANCIAL ","TPE:2892,FIRST FINANCIAL ",2892.TW
HUDSON CITY BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:HCBK,"NASDAQ:HCBK,""HUDSON CITY BANCORP""","NYSE:CYN,NASDAQ:HBHC,NASDAQ:TFSL,NYSE:FRC,HKG:1111","$CYN,$HBHC,$TFSL,$FRC,1111.HK",HUDSON CITY BANCORP,NASDAQ:HCBK,"NASDAQ:HCBK,HUDSON CITY BANCORP","NASDAQ:HCBK,HUDSON CITY BANCORP",$HCBK
OGAKI KYORITSU BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8361,"TYO:8361,""OGAKI KYORITSU BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",OGAKI KYORITSU BANK,TYO:8361,"TYO:8361,OGAKI KYORITSU BANK","TYO:8361,OGAKI KYORITSU BANK",8361.T
FIRST FINANCIAL BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FFBC,"NASDAQ:FFBC,""FIRST FINANCIAL BANCORP""","ASX:WBB,EBR:DEXB,EBR:BNB,NASDAQ:PVTB,NASDAQ:NWBI","WBB.AX,DEXI.BR,BNAB.BR,$PVTB,$NWBI",FIRST FINANCIAL BANCORP,NASDAQ:FFBC,"NASDAQ:FFBC,FIRST FINANCIAL BANCORP","NASDAQ:FFBC,FIRST FINANCIAL BANCORP",$FFBC
CANADIAN IMPERIAL BANK OF COMMERCE,Canada,Financials,"Asset Management,Debt,Equities,Investment Banking",TSE:CM,"TSE:CM,""CANADIAN IMPERIAL BANK OF COMMERCE""","HKG:0302,ETR:DBK,NSE:MAHABANK,NSE:VIJAYABANK,LON:STAN","0302.HK,DBKGn.DE,BMBK.NS,VJBK.BO,STAN.L",CANADIAN IMPERIAL BANK OF COMMERCE,TSE:CM,"TSE:CM,CANADIAN IMPERIAL BANK OF COMMERCE","TSE:CM,CANADIAN IMPERIAL BANK OF COMMERCE",CM.TO
FIRST FINANCIAL BANKSHARES,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FFIN,"NASDAQ:FFIN,""FIRST FINANCIAL BANKSHARES""","EBR:BNB,NASDAQ:FFBC,NASDAQ:PVTB,NASDAQ:NWBI,NYSE:ONB","BNAB.BR,$FFBC,$PVTB,$NWBI,$ONB",FIRST FINANCIAL BANKSHARES,NASDAQ:FFIN,"NASDAQ:FFIN,FIRST FINANCIAL BANKSHARES","NASDAQ:FFIN,FIRST FINANCIAL BANKSHARES",$FFIN
FIRST HORIZON NATIONAL,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NYSE:FHN,"NYSE:FHN,""FIRST HORIZON NATIONAL""","NASDAQ:FULT,TSE:CWB,NYSE:BOH,NYSE:VLY,NYSE:BKU","$FULT,CWB.TO,$BOH,$VLY,$BKU",FIRST HORIZON NATIONAL,NYSE:FHN,"NYSE:FHN,FIRST HORIZON NATIONAL","NYSE:FHN,FIRST HORIZON NATIONAL",$FHN
KANSAI URBAN BANKING,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8545,"TYO:8545,""KANSAI URBAN BANKING""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",KANSAI URBAN BANKING,TYO:8545,"TYO:8545,KANSAI URBAN BANKING","TYO:8545,KANSAI URBAN BANKING",8545.OS
DEUTSCHE BANK,Germany,Financials,"Asset Management,Debt,Equities,Investment Banking",ETR:DBK,"ETR:DBK,""DEUTSCHE BANK""","NSE:CUB,HKG:0302,NSE:MAHABANK,NSE:VIJAYABANK,LON:STAN,ETR:DPB,ETR:CBK","CTBK.NS,0302.HK,BMBK.NS,VJBK.BO,STAN.L,DPBGn.DE,CBKG.DE",DEUTSCHE BANK,ETR:DBK,"ETR:DBK,DEUTSCHE BANK","ETR:DBK,DEUTSCHE BANK",DBKGn.DE
CANADIAN WESTERN BANK,Canada,Financials,"Asset Management,Debt,Equities,Investment Banking",TSE:CWB,"TSE:CWB,""CANADIAN WESTERN BANK""","NYSE:WBS,NASDAQ:FULT,NYSE:BOH,NYSE:FHN,NYSE:VLY,TSE:NA,TSE:BMO","$WBS,$FULT,$BOH,$FHN,$VLY,NA.TO,BMO.TO",CANADIAN WESTERN BANK,TSE:CWB,"TSE:CWB,CANADIAN WESTERN BANK","TSE:CWB,CANADIAN WESTERN BANK",CWB.TO
SHIMIZU BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8364,"TYO:8364,""SHIMIZU BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",SHIMIZU BANK,TYO:8364,"TYO:8364,SHIMIZU BANK","TYO:8364,SHIMIZU BANK",8364.T
CANARA BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:CANBK,"NSE:CANBK,""CANARA BANK""","TPE:2880,NSE:INDUSINDBK,HKG:0998,NSE:BANKINDIA,HKG:0011","2880.TW,INBK.NS,0998.HK,BOI.NS,0011.HK",CANARA BANK,NSE:CANBK,"NSE:CANBK,CANARA BANK","NSE:CANBK,CANARA BANK",CNBK.NS
FIRST MIDWEST BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FMBI,"NASDAQ:FMBI,""FIRST MIDWEST BANCORP""","ASX:WBB,EBR:DEXB,EBR:BNB,NASDAQ:FFBC,NASDAQ:PVTB","WBB.AX,DEXI.BR,BNAB.BR,$FFBC,$PVTB",FIRST MIDWEST BANCORP,NASDAQ:FMBI,"NASDAQ:FMBI,FIRST MIDWEST BANCORP","NASDAQ:FMBI,FIRST MIDWEST BANCORP",$FMBI
NEW YORK COMMUNITY BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NYSE:NYB,"NYSE:NYB,""NEW YORK COMMUNITY BANCORP""","NYSE:FRC,HKG:1111,NASDAQ:HBAN,NYSE:CMA,ETR:DPB","$FRC,1111.HK,$HBAN,$CMA,DPBGn.DE",NEW YORK COMMUNITY BANCORP,NYSE:NYB,"NYSE:NYB,NEW YORK COMMUNITY BANCORP","NYSE:NYB,NEW YORK COMMUNITY BANCORP",$NYB
TA CHONG BANK,Taiwan,Financials,"Asset Management,Debt,Equities,Investment Banking",TPE:2847,"TPE:2847,""TA CHONG BANK""","NYSE:STI,NSE:KTKBANK,LON:BARC,NSE:CUB,HKG:0302,TPE:2880,TPE:2886","$STI,KBNK.NS,BARC.L,CTBK.NS,0302.HK,2880.TW,2886.TW",TA CHONG BANK,TPE:2847,"TPE:2847,TA CHONG BANK","TPE:2847,TA CHONG BANK",2847.TW
DEUTSCHE POSTBANK,Germany,Financials,"Asset Management,Debt,Equities,Investment Banking",ETR:DPB,"ETR:DPB,""DEUTSCHE POSTBANK""","NASDAQ:HBAN,NYSE:NYB,NYSE:CMA,EPA:KN,ETR:CBK","$HBAN,$NYB,$CMA,CNAT.PA,CBKG.DE",DEUTSCHE POSTBANK,ETR:DPB,"ETR:DPB,DEUTSCHE POSTBANK","ETR:DPB,DEUTSCHE POSTBANK",DPBGn.DE
FIRST NIAGARA FINANCIAL ,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:FNFG,"NASDAQ:FNFG,""FIRST NIAGARA FINANCIAL ""","NASDAQ:SIVB,NYSE:CYN,NASDAQ:HBHC,NASDAQ:TFSL,NASDAQ:HCBK","$SIVB,$CYN,$HBHC,$TFSL,$HCBK",FIRST NIAGARA FINANCIAL ,NASDAQ:FNFG,"NASDAQ:FNFG,FIRST NIAGARA FINANCIAL ","NASDAQ:FNFG,FIRST NIAGARA FINANCIAL ",$FNFG
SOUTH INDIAN BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:SOUTHBANK,"NSE:SOUTHBANK,""SOUTH INDIAN BANK""","HKG:0302,ETR:DBK,NSE:MAHABANK,NSE:VIJAYABANK,LON:STAN","0302.HK,DBKGn.DE,BMBK.NS,VJBK.BO,STAN.L",SOUTH INDIAN BANK,NSE:SOUTHBANK,"NSE:SOUTHBANK,SOUTH INDIAN BANK","NSE:SOUTHBANK,SOUTH INDIAN BANK",SIBK.NS
AUSTRALIA AND New Zealand BANKING ,Australia,Financials,"Asset Management,Debt,Equities,Investment Banking",ASX:ANZ,"ASX:ANZ,""AUSTRALIA AND New Zealand BANKING ""","NSE:INGVYSYABK,HKG:0023,NYSE:USB,TSE:BNS,NSE:CORPBANK","VYSA.NS,0023.HK,$USB,BNS.TO,CRBK.NS",AUSTRALIA AND New Zealand BANKING ,ASX:ANZ,"ASX:ANZ,AUSTRALIA AND New Zealand BANKING ","ASX:ANZ,AUSTRALIA AND New Zealand BANKING ",ANZ.AX
HUNTINGTON BANCSHARES,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:HBAN,"NASDAQ:HBAN,""HUNTINGTON BANCSHARES""","NYSE:FRC,HKG:1111,NYSE:NYB,NYSE:CMA,ETR:DPB","$FRC,1111.HK,$NYB,$CMA,DPBGn.DE",HUNTINGTON BANCSHARES,NASDAQ:HBAN,"NASDAQ:HBAN,HUNTINGTON BANCSHARES","NASDAQ:HBAN,HUNTINGTON BANCSHARES",$HBAN
KARNATAKA BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:KTKBANK,"NSE:KTKBANK,""KARNATAKA BANK""","NASDAQ:FITB,NYSE:STI,TPE:2847,LON:BARC,NSE:CUB,NSE:ICICIBANK","$FITB,$STI,2847.TW,BARC.L,CTBK.NS,ICBK.NS",KARNATAKA BANK,NSE:KTKBANK,"NSE:KTKBANK,KARNATAKA BANK","NSE:KTKBANK,KARNATAKA BANK",KBNK.NS
FIRST REPUBLIC BANK,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NYSE:FRC,"NYSE:FRC,""FIRST REPUBLIC BANK""","NASDAQ:HBHC,NASDAQ:TFSL,NASDAQ:HCBK,HKG:1111,NASDAQ:HBAN","$HBHC,$TFSL,$HCBK,1111.HK,$HBAN",FIRST REPUBLIC BANK,NYSE:FRC,"NYSE:FRC,FIRST REPUBLIC BANK","NYSE:FRC,FIRST REPUBLIC BANK",$FRC
OITA BANK,Japan,Financials,"Asset Management,Debt,Equities,Investment Banking",TYO:8392,"TYO:8392,""OITA BANK""","HKG:1288,NSE:ICICIBANK,HKG:0939","1288.HK,ICBK.NS,0939.HK",OITA BANK,TYO:8392,"TYO:8392,OITA BANK","TYO:8392,OITA BANK",8392.T
DEXIA,Belgium,Financials,"Asset Management,Debt,Equities,Investment Banking",EBR:DEXB,"EBR:DEXB,""DEXIA""","NSE:HDFCBANK,NSE:SBIN,ASX:WBB,EBR:BNB,NASDAQ:FFBC","HDBK.NS,SBI.NS,WBB.AX,BNAB.BR,$FFBC",DEXIA,EBR:DEXB,"EBR:DEXB,DEXIA","EBR:DEXB,DEXIA",DEXI.BR
GLACIER BANCORP,United States,Financials,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:GBCI,"NASDAQ:GBCI,""GLACIER BANCORP""","EBR:BNB,NASDAQ:FFBC,NASDAQ:PVTB,NASDAQ:NWBI,NYSE:ONB","BNAB.BR,$FFBC,$PVTB,$NWBI,$ONB",GLACIER BANCORP,NASDAQ:GBCI,"NASDAQ:GBCI,GLACIER BANCORP","NASDAQ:GBCI,GLACIER BANCORP",$GBCI
KARUR VYSYA BANK,India,Financials,"Asset Management,Debt,Equities,Investment Banking",NSE:KARURVYSYA,"NSE:KARURVYSYA,""KARUR VYSYA BANK""","EPA:BNP,TSE:BMO,ASX:NAB,NSE:UCOBANK,NSE:INGVYSYABK","BNPP.PA,BMO.TO,NAB.AX,UCBK.NS,VYSA.NS",KARUR VYSYA BANK,NSE:KARURVYSYA,"NSE:KARURVYSYA,KARUR VYSYA BANK","NSE:KARURVYSYA,KARUR VYSYA BANK",KARU.NS
