ROYALE FURNITURE HOLDINGS,1198.HK,HKG:1198,HKG:1999 NASDAQ:MLHR NYSE:HNI ,1999.HK $MLHR $HNI 
MGM CHINA HOLDINGS,2282.HK,HKG:2282,ASX:EGP ASX:TTS NYSE:IGT ASX:CWN NASDAQ:WYNN HKG:0555 HKG:0880 ,EGP.AX TTS.AX $IGT CWN.AX $WYNN 0555.HK 0880.HK 
MGM RESORTS INTERNATIONAL,MGM.N,NYSE:MGM,ASX:EGP ASX:TTS NYSE:IGT HKG:2282 ASX:CWN ,EGP.AX TTS.AX $IGT 2282.HK CWN.AX 
PENN NATIONAL GAMING,PENN.OQ,NASDAQ:PENN,LON:LAD ASX:TAH LON:WMH ASX:EGP ASX:TTS ,LAD.L TAH.AX WMH.L EGP.AX TTS.AX 
INTERNATIONAL GAME TECHNOLOGY,$IGT,NYSE:IGT,LON:WMH ASX:EGP ASX:TTS HKG:2282 ASX:CWN NYSE:WMS NYSE:BYI ,WMH.L EGP.AX TTS.AX 2282.HK CWN.AX $WMS $BYI 
BETFAIR GROUP,BETF.L,LON:BET,HKG:0555 NYSE:WMS ASX:ALL NYSE:BYI ,0555.HK $WMS ALL.AX $BYI 
TABCORP HOLDINGS,TAH.AX,ASX:TAH,ASX:ALL NYSE:BYI LON:LAD LON:WMH ASX:EGP ,ALL.AX $BYI LAD.L WMH.L EGP.AX 
LADBROKES,LAD.L,LON:LAD,ASX:ALL NYSE:BYI ASX:TAH LON:WMH ASX:EGP ,ALL.AX $BYI TAH.AX WMH.L EGP.AX 
LAS VEGAS SANDS,$LVS,NYSE:LVS,HKG:0880 HKG:1128 HKG:1928 ,0880.HK 1128.HK 1928.HK 
PINNACLE ENTERTAINMENT,PNK.N,NYSE:PNK,HKG:0555 NYSE:WMS ASX:ALL ,0555.HK $WMS ALL.AX 
SANDS CHINA,1928.HK,HKG:1928,HKG:0880 HKG:1128 NYSE:LVS ,0880.HK 1128.HK $LVS 
HEIWA,6412.T,TYO:6412,HKG:0555 NYSE:WMS ASX:ALL ,0555.HK $WMS ALL.AX 
SANKYO CO.,6417.T,TYO:6417,HKG:0555 NYSE:WMS ASX:ALL ,0555.HK $WMS ALL.AX 
MARS ENGINEERING,6419.T,TYO:6419,HKG:0555 NYSE:WMS ASX:ALL ,0555.HK $WMS ALL.AX 
CROWN,CWN.AX,ASX:CWN,ASX:TTS NYSE:IGT HKG:2282 NASDAQ:WYNN HKG:0880 ASX:ALL ,TTS.AX $IGT 2282.HK $WYNN 0880.HK ALL.AX 
BALLY TECHNOLOGIES,$BYI,NYSE:BYI,NYSE:WMS ASX:ALL LON:LAD ASX:TAH LON:WMH ,$WMS ALL.AX LAD.L TAH.AX WMH.L 
TATTS GROUP,TTS.AX,ASX:TTS,ASX:TAH LON:WMH ASX:EGP NYSE:IGT HKG:2282 ,TAH.AX WMH.L EGP.AX $IGT 2282.HK 
REXLOT HOLDINGS,0555.HK,HKG:0555,NYSE:WMS ASX:ALL NYSE:BYI HKG:2282 HKG:0880 ,$WMS ALL.AX $BYI 2282.HK 0880.HK 
GOLDEN RESORTS GROUP,1031.HK,HKG:1031,HKG:0555 NYSE:WMS ASX:ALL NYSE:BYI ,0555.HK $WMS ALL.AX $BYI 
WILLIAM HILL,WMH.L,LON:WMH,LON:LAD ASX:TAH ASX:EGP ASX:TTS NYSE:IGT ,LAD.L TAH.AX EGP.AX TTS.AX $IGT 
ARISTOCRAT LEISURE,ALL.AX,ASX:ALL,HKG:0555 NYSE:WMS NYSE:BYI LON:LAD ASX:TAH ASX:EGP ,0555.HK $WMS $BYI LAD.L TAH.AX EGP.AX 
WMS INDUSTRIES,$WMS,NYSE:WMS,HKG:0555 ASX:ALL NYSE:BYI LON:LAD ,0555.HK ALL.AX $BYI LAD.L 
SJM HOLDINGS,0880.HK,HKG:0880,ASX:CWN NASDAQ:WYNN HKG:1128 HKG:1928 NYSE:LVS ,CWN.AX $WYNN 1128.HK 1928.HK $LVS 
MELCO INTERNATIONAL DEVELOPMENT,0200.HK,HKG:0200,HKG:0555 NYSE:WMS ASX:ALL NYSE:BYI ,0555.HK $WMS ALL.AX $BYI 
GALAXY ENTERTAINMENT GROUP,0027.HK,HKG:0027,ASX:CWN NASDAQ:WYNN HKG:0880 HKG:1128 HKG:1928 ,CWN.AX $WYNN 0880.HK 1128.HK 1928.HK 
SKYCITY ENTERTAINMENT GROUP,SKC.NZ,NZE:SKC,HKG:0555 NYSE:WMS ASX:ALL NYSE:BYI LON:LAD ,0555.HK $WMS ALL.AX $BYI LAD.L 
WYNN MACAU,1128.HK,HKG:1128,ASX:CWN NASDAQ:WYNN HKG:0880 HKG:1928 NYSE:LVS ,CWN.AX $WYNN 0880.HK 1928.HK $LVS 
WYNN RESORTS,$WYNN,NASDAQ:WYNN,HKG:2282 ASX:CWN HKG:0880 HKG:1128 HKG:1928 NYSE:WMS NYSE:BYI ,2282.HK CWN.AX 0880.HK 1128.HK 1928.HK $WMS $BYI 
ECHO ENTERTAINMENT GROUP,EGP.AX,ASX:EGP,ASX:TAH LON:WMH ASX:TTS NYSE:IGT HKG:2282 ,TAH.AX WMH.L TTS.AX $IGT 2282.HK 
BWIN.PARTY DIGITAL ENTERTAINMENT PLC,BPTY.L,LON:BPTY,HKG:0555 NYSE:WMS ASX:ALL NYSE:BYI LON:LAD ,0555.HK $WMS ALL.AX $BYI LAD.L 
LOTTOMATICA GROUP SPA,LTO.MI,BIT:LTO,LON:LAD ASX:TAH LON:WMH ASX:EGP ASX:TTS ,LAD.L TAH.AX WMH.L EGP.AX TTS.AX 
SNAM SPA,SRG.MI,BIT:SRG,NYSE:NI TSE:PPL NYSE:OKE NYSE:SE LON:CNA ,$NI PPL.TO $OKE $SE CNA.L 
JUST ENERGY GROUP,JE.TO,TSE:JE,NYSE:LG ASX:ENV EPA:RUI HKG:1083 NSE:PETRONET TSE:PPL ,$LG ENV.AX RUBF.PA 1083.HK PLNG.NS PPL.TO 
PEMBINA PIPELINE,PPL.TO,TSE:PPL,NYSE:STR NYSE:NFG NYSE:NI NYSE:OKE NYSE:SE TSE:JE ,$STR $NFG $NI $OKE $SE JE.TO 
ATMOS ENERGY,$ATO,NYSE:ATO,NSE:PETRONET NYSE:SWX NYSE:UGI NYSE:STR NYSE:NFG ,PLNG.NS $SWX $UGI $STR $NFG 
QUESTAR,$STR,NYSE:STR,NYSE:SWX NYSE:ATO NYSE:UGI NYSE:NFG NYSE:NI ,$SWX $ATO $UGI $NFG $NI 
SAIBU GAS,9536.T,TYO:9536,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
NEW JERSEY RESOURCES,NJR.N,NYSE:NJR,EPA:RUI HKG:1083 NSE:PETRONET NYSE:SWX NYSE:ATO ,RUBF.PA 1083.HK PLNG.NS $SWX $ATO 
PETRONET LNG,PLNG.NS,NSE:PETRONET,EPA:RUI HKG:1083 NYSE:SWX NYSE:ATO NYSE:UGI NSE:GUJRATGAS ,RUBF.PA 1083.HK $SWX $ATO $UGI GGAS.NS 
CHINA RESOURCES GAS GROUP,1193.HK,HKG:1193,NYSE:ATO NYSE:UGI NYSE:STR NYSE:NFG NYSE:NI ,$ATO $UGI $STR $NFG $NI 
SHIN HAI GAS,9926.TW,TPE:9926,TPE:9908 NSE:GUJRATGAS NYSE:LG ,9908.TW GGAS.NS $LG 
SHIN SHIN NATURAL GAS,9918.TW,TPE:9918,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
SOUTHWEST GAS,$SWX,NYSE:SWX,EPA:RUI HKG:1083 NSE:PETRONET NYSE:ATO NYSE:UGI ,RUBF.PA 1083.HK PLNG.NS $ATO $UGI 
LACLEDE GROUP,$LG,NYSE:LG,TPE:9926 TPE:9908 NSE:GUJRATGAS ASX:ENV TSE:JE NYSE:SWX NYSE:ATO ,9926.TW 9908.TW GGAS.NS ENV.AX JE.TO $SWX $ATO 
SPECTRA ENERGY,$SE,NYSE:SE,TSE:PPL NYSE:OKE LON:CNA ,PPL.TO $OKE CNA.L 
UGI,$UGI,NYSE:UGI,NSE:PETRONET NYSE:SWX NYSE:ATO NYSE:STR NYSE:NFG ,PLNG.NS $SWX $ATO $STR $NFG 
ONEOK,$OKE,NYSE:OKE,NYSE:NFG NYSE:NI TSE:PPL NYSE:SE LON:CNA ,$NFG $NI PPL.TO $SE CNA.L 
PIEDMONT NATURAL GAS COMPANY,PNY.N,NYSE:PNY,HKG:1083 NSE:PETRONET NYSE:SWX NYSE:ATO NYSE:UGI ,1083.HK PLNG.NS $SWX $ATO $UGI 
TOHO GAS CO.,9533.T,TYO:9533,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
TOKAI HOLDINGS,3167.T,TYO:3167,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
TOKYO GAS CO.,9531.T,TYO:9531,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
ENN ENERGY HOLDINGS,2688.HK,HKG:2688,NYSE:ATO NYSE:UGI NYSE:STR NYSE:NFG NYSE:NI ,$ATO $UGI $STR $NFG $NI 
NIPPON GAS,8174.T,TYO:8174,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
ENVESTRA,ENV.AX,ASX:ENV,NSE:GUJRATGAS NYSE:LG TSE:JE EPA:RUI HKG:1083 ,GGAS.NS $LG JE.TO RUBF.PA 1083.HK 
IWATANI,8088.T,TYO:8088,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
OSAKA GAS CO.,9532.T,TYO:9532,TPE:9926 TPE:9908 NSE:GUJRATGAS ,9926.TW 9908.TW GGAS.NS 
GREAT TAIPEI GAS,9908.TW,TPE:9908,TPE:9926 NSE:GUJRATGAS NYSE:LG ,9926.TW GGAS.NS $LG 
AGL RESOURCES,GAS.N,NYSE:GAS,NYSE:UGI NYSE:STR NYSE:NFG NYSE:NI TSE:PPL ,$UGI $STR $NFG $NI PPL.TO 
SOUTH JERSEY INDUSTRIES,SJI.N,NYSE:SJI,ASX:ENV TSE:JE EPA:RUI HKG:1083 NSE:PETRONET ,ENV.AX JE.TO RUBF.PA 1083.HK PLNG.NS 
WGL HOLDINGS,WGL.N,NYSE:WGL,HKG:1083 NSE:PETRONET NYSE:SWX NYSE:ATO NYSE:UGI ,1083.HK PLNG.NS $SWX $ATO $UGI 
NISOURCE,$NI,NYSE:NI,NYSE:STR NYSE:NFG TSE:PPL NYSE:OKE NYSE:SE ,$STR $NFG PPL.TO $OKE $SE 
CENTRICA,CNA.L,LON:CNA,TSE:PPL NYSE:OKE NYSE:SE ,PPL.TO $OKE $SE 
TOWNGAS CHINA,1083.HK,HKG:1083,ASX:ENV TSE:JE EPA:RUI NSE:PETRONET NYSE:SWX ,ENV.AX JE.TO RUBF.PA PLNG.NS $SWX 
INDIABULLS POWER,IGAS.NS,NSE:IGAS,TPE:9926 TPE:9908 NSE:GUJRATGAS NYSE:LG ASX:ENV ,9926.TW 9908.TW GGAS.NS $LG ENV.AX 
GUJARAT GAS,GGAS.NS,NSE:GUJRATGAS,TPE:9926 TPE:9908 NYSE:LG ASX:ENV TSE:JE NSE:PETRONET ,9926.TW 9908.TW $LG ENV.AX JE.TO PLNG.NS 
NORTHWEST NATURAL GAS,NWN.N,NYSE:NWN,NSE:GUJRATGAS NYSE:LG ASX:ENV TSE:JE EPA:RUI ,GGAS.NS $LG ENV.AX JE.TO RUBF.PA 
RUBIS,RUBF.PA,EPA:RUI,NYSE:LG ASX:ENV TSE:JE HKG:1083 NSE:PETRONET ,$LG ENV.AX JE.TO 1083.HK PLNG.NS 
HONG KONG AND CHINA GAS COMPANY,0003.HK,HKG:0003,TSE:PPL NYSE:OKE NYSE:SE LON:CNA ,PPL.TO $OKE $SE CNA.L 
NATIONAL FUEL GAS,$NFG,NYSE:NFG,NYSE:ATO NYSE:UGI NYSE:STR NYSE:NI TSE:PPL ,$ATO $UGI $STR $NI PPL.TO 
COMPASS MINERALS INTERNATIONAL,CMP.N,NYSE:CMP,ASX:RRL LON:HOC ASX:OZL TSE:OSK EPA:NK ,RRL.AX HOCM.L OZL.AX OSK.TO IMTP.PA 
LYNAS CORPORATION,LYC.AX,ASX:LYC,TSE:MFL TSE:PVG ASX:PNA ASX:MIN ASX:AGO ,MFL.TO PVG.TO PNA.AX MIN.AX AGO.AX 
ATLAS IRON,AGO.AX,ASX:AGO,TSE:PVG ASX:PNA ASX:MIN NYSE:MCP HKG:3993 ,PVG.TO PNA.AX MIN.AX $MCP 3993.HK 
CHINA MOLYBDENUM,3993.HK,HKG:3993,ASX:MIN ASX:AGO NYSE:MCP TSE:THO ASX:RRL ,MIN.AX AGO.AX $MCP THO.TO RRL.AX 
THOMPSON CREEK METALS COMPANY,TC.N,NYSE:TC,ASX:AAX TSE:XG ASX:MAH TSE:TKO HKG:0433 ,AAX.AX XG.TO MAH.AX TKO.TO 0433.HK 
MACMAHON HOLDINGS,MAH.AX,ASX:MAH,TSE:CSI ASX:AAX TSE:XG TSE:TKO HKG:0433 ASX:ARU ,CSI.TO AAX.AX XG.TO TKO.TO 0433.HK ARU.AX 
CONTINENTAL GOLD,CNL.TO,TSE:CNL,TSE:TKO HKG:0433 TSE:NSU TSE:CS TSE:RMX ,TKO.TO 0433.HK NSU.TO CS.TO RMX.TO 
NEVSUN RESOURCES,NSU.TO,TSE:NSU,ASX:MAH TSE:TKO HKG:0433 TSE:CNL TSE:CS ,MAH.AX TKO.TO 0433.HK CNL.TO CS.TO 
AURA MINERALS,ORA.TO,TSE:ORA,ASX:ARU ASX:AMX ASX:IAU ASX:MNC TSE:AVL TSE:CSI ,ARU.AX AMX.AX IAU.AX MNC.AX AVL.TO CSI.TO 
MINEFINDERS,MFL.TO,TSE:MFL,TSE:KAT ASX:SDL TSE:PVG ASX:PNA ASX:MIN ,KAT.TO SDL.AX PVG.TO PNA.AX MIN.AX 
MINERAL RESOURCES,MIN.AX,ASX:MIN,TSE:PVG ASX:PNA ASX:AGO NYSE:MCP HKG:3993 ,PVG.TO PNA.AX AGO.AX $MCP 3993.HK 
INTREPID MINES,IAU.AX,ASX:IAU,TSE:ORA ASX:AMX ASX:MNC TSE:AVL ASX:BTU ,ORA.TO AMX.AX MNC.AX AVL.TO BTU.AX 
AUSENCO,AAX.AX,ASX:AAX,HKG:1029 TSE:CSI TSE:XG ASX:MAH TSE:TKO ASX:ARU ,1029.HK CSI.TO XG.TO MAH.AX TKO.TO ARU.AX 
TAHOE RESOURCES,THO.TO,TSE:THO,NYSE:MCP HKG:3993 ASX:RRL LON:HOC ASX:OZL TSE:ORA TSE:AVL ,$MCP 3993.HK RRL.AX HOCM.L OZL.AX ORA.TO AVL.TO 
KATANGA MINING,KAT.TO,TSE:KAT,TSE:RMX ASX:AQA ASX:SDL TSE:MFL TSE:PVG ,RMX.TO AQA.AX SDL.AX MFL.TO PVG.TO 
GLENCORE INTERNATIONAL,GLEN.L,LON:GLEN,NSE:NMDC LON:ANTO LON:XTA LON:AAL ASX:RIO ,NMDC.NS ANTO.L XTA.L AAL.L RIO.AX 
AVALON RARE METALS,AVL.TO,TSE:AVL,ASX:AMX ASX:IAU ASX:MNC ASX:BTU ASX:GRY TSE:ORA TSE:CSI ,AMX.AX IAU.AX MNC.AX BTU.AX GRY.AX ORA.TO CSI.TO 
BHP BILLITON,BLT.L,LON:BLT,LON:AAL ASX:RIO ASX:BHP ,AAL.L RIO.AX BHP.AX 
BHP BILLITON,BHP.AX,ASX:BHP,LON:XTA LON:AAL ASX:RIO ,XTA.L AAL.L RIO.AX 
KAZAKHMYS,KAZ.L,LON:KAZ,LON:VED ASX:ILU LON:ENRC NSE:NMDC LON:ANTO ,VED.L ILU.AX ENRC.L NMDC.NS ANTO.L 
IRC,1029.HK,HKG:1029,ASX:BTU ASX:GRY TSE:CSI ASX:AAX TSE:XG HKG:0433 ,BTU.AX GRY.AX CSI.TO AAX.AX XG.TO 0433.HK 
CAPSTONE MINING,CS.TO,TSE:CS,TSE:NSU TSE:CNL TSE:RMX ASX:AQA TSE:KAT ,NSU.TO CNL.TO RMX.TO AQA.AX KAT.TO 
AMPELLA MINING,AMX.AX,ASX:AMX,ASX:ARU TSE:ORA ASX:IAU ASX:MNC ,ARU.AX ORA.TO IAU.AX MNC.AX 
SANDFIRE RESOURCES NL,SFR.AX,ASX:SFR,ASX:AQA TSE:KAT ASX:SDL TSE:MFL TSE:PVG ,AQA.AX KAT.TO SDL.AX MFL.TO PVG.TO 
ANGLO AMERICAN,AAL.L,LON:AAL,LON:ANTO LON:GLEN LON:XTA ASX:RIO ASX:BHP ,ANTO.L GLEN.L XTA.L RIO.AX BHP.AX 
REGIS RESOURCES,RRL.AX,ASX:RRL,NYSE:MCP HKG:3993 TSE:THO LON:HOC ASX:OZL ASX:ARU ,$MCP 3993.HK THO.TO HOCM.L OZL.AX ARU.AX 
ANTOFAGASTA,ANTO.L,LON:ANTO,LON:KAZ LON:ENRC NSE:NMDC LON:GLEN LON:XTA ,KAZ.L ENRC.L NMDC.NS GLEN.L XTA.L 
TASEKO MINES,TKO.TO,TSE:TKO,ASX:AAX TSE:XG ASX:MAH HKG:0433 TSE:NSU ,AAX.AX XG.TO MAH.AX 0433.HK NSU.TO 
MOLYCORP,$MCP,NYSE:MCP,ASX:MIN ASX:AGO HKG:3993 TSE:THO ASX:RRL ,MIN.AX AGO.AX 3993.HK THO.TO RRL.AX 
ORISSA MINERALS DEVELOPMENT,ORIS.BO,NSE:ORISSAMINE,HKG:1029 TSE:CSI ASX:AAX TSE:XG ASX:MAH ,1029.HK CSI.TO AAX.AX XG.TO MAH.AX 
MONGOLIA ENERGY CORPORATION,0276.HK,HKG:0276,TSE:AVL ASX:BTU ASX:GRY HKG:1029 TSE:CSI ,AVL.TO BTU.AX GRY.AX 1029.HK CSI.TO 
WESTERN AREAS NL,WSA.AX,ASX:WSA,TSE:TKO HKG:0433 TSE:NSU TSE:CNL TSE:CS ,TKO.TO 0433.HK NSU.TO CNL.TO CS.TO 
OSISKO MINING,OSK.TO,TSE:OSK,LON:HOC ASX:OZL EPA:NK LON:VED ASX:ILU TSE:ORA TSE:AVL ,HOCM.L OZL.AX IMTP.PA VED.L ILU.AX ORA.TO AVL.TO 
AQUILA RESOURCES,AQA.AX,ASX:AQA,TSE:CNL TSE:CS TSE:RMX TSE:KAT ASX:SDL ASX:ARU ,CNL.TO CS.TO RMX.TO KAT.TO SDL.AX ARU.AX 
ARAFURA RESOURCES,ARU.AX,ASX:ARU,TSE:ORA ASX:AMX ASX:IAU ,ORA.TO AMX.AX IAU.AX 
ILUKA RESOURCES,ILU.AX,ASX:ILU,TSE:OSK EPA:NK LON:VED LON:KAZ LON:ENRC ASX:ARU ASX:AMX ,OSK.TO IMTP.PA VED.L KAZ.L ENRC.L ARU.AX AMX.AX 
IMERYS,IMTP.PA,EPA:NK,ASX:OZL TSE:OSK LON:VED ASX:ILU LON:KAZ ,OZL.AX OSK.TO VED.L ILU.AX KAZ.L 
EURASIAN NATURAL RESOURCES,ENRC.L,LON:ENRC,LON:VED ASX:ILU LON:KAZ NSE:NMDC LON:ANTO ,VED.L ILU.AX KAZ.L NMDC.NS ANTO.L 
OZ MINERALS,OZL.AX,ASX:OZL,TSE:THO ASX:RRL LON:HOC TSE:OSK EPA:NK ASX:ARU ,THO.TO RRL.AX HOCM.L OSK.TO IMTP.PA ARU.AX 
RIO TINTO,RIO.L,LON:RIO,LON:XTA LON:AAL ASX:RIO ASX:BHP ,XTA.L AAL.L RIO.AX BHP.AX 
RIO TINTO,RIO.AX,ASX:RIO,LON:GLEN LON:XTA LON:AAL ASX:BHP ,GLEN.L XTA.L AAL.L BHP.AX 
NITTETSU MINING,1515.T,TYO:1515,ASX:ARU TSE:ORA ASX:AMX ,ARU.AX ORA.TO AMX.AX 
PACIFIC METALS,5541.T,TYO:5541,ASX:ARU TSE:ORA ASX:AMX ,ARU.AX ORA.TO AMX.AX 
NMDC,NMDC.NS,NSE:NMDC,LON:KAZ LON:ENRC LON:ANTO LON:GLEN LON:XTA ,KAZ.L ENRC.L ANTO.L GLEN.L XTA.L 
INDEPENDENCE GROUP NL,IGO.AX,ASX:IGO,HKG:0433 TSE:NSU TSE:CNL TSE:CS TSE:RMX ,0433.HK NSU.TO CNL.TO CS.TO RMX.TO 
GRYPHON MINERALS,GRY.AX,ASX:GRY,ASX:MNC TSE:AVL ASX:BTU HKG:1029 TSE:CSI ,MNC.AX AVL.TO BTU.AX 1029.HK CSI.TO 
PRETIUM RESOURCES,PVG.TO,TSE:PVG,TSE:KAT ASX:SDL TSE:MFL ASX:PNA ASX:MIN ,KAT.TO SDL.AX MFL.TO PNA.AX MIN.AX 
HOCHSCHILD MINING,HOCM.L,LON:HOC,TSE:THO ASX:RRL ASX:OZL TSE:OSK EPA:NK LON:VED LON:KAZ ,THO.TO RRL.AX OZL.AX OSK.TO IMTP.PA VED.L KAZ.L 
EXTORRE GOLD MINES,XG.TO,TSE:XG,HKG:1029 TSE:CSI ASX:AAX ASX:MAH TSE:TKO ,1029.HK CSI.TO AAX.AX MAH.AX TKO.TO 
INDOPHIL RESOURCES NL,IRN.AX,ASX:IRN,ASX:AAX TSE:XG ASX:MAH TSE:TKO HKG:0433 ,AAX.AX XG.TO MAH.AX TKO.TO 0433.HK 
PANAUST,PNA.AX,ASX:PNA,TSE:MFL TSE:PVG ASX:MIN ASX:AGO NYSE:MCP ,MFL.TO PVG.TO MIN.AX AGO.AX $MCP 
NORTH MINING SHARES,0433.HK,HKG:0433,TSE:XG ASX:MAH TSE:TKO TSE:NSU TSE:CNL HKG:1029 ,XG.TO MAH.AX TKO.TO NSU.TO CNL.TO 1029.HK 
SUNDANCE RESOURCES,SDL.AX,ASX:SDL,TSE:RMX ASX:AQA TSE:KAT TSE:MFL TSE:PVG ASX:ARU ,RMX.TO AQA.AX KAT.TO MFL.TO PVG.TO ARU.AX 
GUJARAT MINERAL DEVELOPMENT,GMDC.NS,NSE:GMDCLTD,ASX:AQA TSE:KAT ASX:SDL TSE:MFL TSE:PVG ,AQA.AX KAT.TO SDL.AX MFL.TO PVG.TO 
NORTHERN DYNASTY MINERALS,NDM.TO,TSE:NDM,TSE:AVL ASX:BTU ASX:GRY HKG:1029 TSE:CSI ,AVL.TO BTU.AX GRY.AX 1029.HK CSI.TO 
BATHURST RESOURCES,BTU.AX,ASX:BTU,ASX:MNC TSE:AVL ASX:GRY HKG:1029 TSE:CSI ,MNC.AX AVL.TO GRY.AX 1029.HK CSI.TO 
RUBICON MINERALS,RMX.TO,TSE:RMX,TSE:CNL TSE:CS ASX:AQA TSE:KAT ASX:SDL ,CNL.TO CS.TO AQA.AX KAT.TO SDL.AX 
VEDANTA RESOURCES,VED.L,LON:VED,TSE:OSK EPA:NK ASX:ILU LON:KAZ LON:ENRC ,OSK.TO IMTP.PA ILU.AX KAZ.L ENRC.L 
COLOSSUS MINERALS,CSI.TO,TSE:CSI,ASX:BTU ASX:GRY HKG:1029 ASX:AAX TSE:XG TSE:ORA ,BTU.AX GRY.AX 1029.HK AAX.AX XG.TO ORA.TO 
METMINCO,MNC.AX,ASX:MNC,ASX:AMX ASX:IAU TSE:AVL ASX:BTU ASX:GRY ,AMX.AX IAU.AX AVL.TO BTU.AX GRY.AX 
XSTRATA,XTA.L,LON:XTA,LON:ANTO LON:GLEN LON:AAL ASX:RIO ASX:BHP ,ANTO.L GLEN.L AAL.L RIO.AX BHP.AX 
ALLIED NEVADA GOLD,$ANV,TSE:ANV,NYSE:AUQ LON:ABG TSE:DGC TSE:IMG NASDAQ:RGLD ,AUQ.N ABGL.L DGC.TO IMG.TO $RGLD 
INTEGRA MINING,IGR.AX,ASX:IGR,TSE:AVR TSE:ITH TSE:GSC TSE:SGR TSE:GBG ASX:MDL ASX:BDR ,AVR.TO ITH.TO GSC.TO SGR.TO GBG.TO MDL.AX BDR.AX 
YAMANA GOLD,YRI.TO,TSE:YRI,TSE:ELD LON:RRS TSE:K ASX:NCM NYSE:NEM ,ELD.TO RRS.L K.TO NCM.AX $NEM 
CHINA GOLD INTL RES CORP,CGG.TO,TSE:CGG,ASX:RSG ASX:MML HKG:1051 ASX:PRU LON:POG ,RSG.AX MML.AX 1051.HK PRU.AX POG.L 
BEADELL RESOURCES,BDR.AX,ASX:BDR,ASX:MDL TSE:LSG ASX:SBM TSE:OGC TSE:PG ,MDL.AX LSG.TO SBM.AX OGC.TO PG.TO 
INTERNATIONAL MINERALS,IMZ.TO,TSE:IMZ,TSE:OGC TSE:PG ASX:SLR TSE:SEA ASX:KCN ,OGC.TO PG.TO SLR.AX SEA.TO KCN.AX 
PERSEUS MINING,PRU.AX,ASX:PRU,ASX:RSG ASX:MML HKG:1051 LON:POG TSE:BTO ,RSG.AX MML.AX 1051.HK POG.L BTO.TO 
INTERNATIONAL TOWER HILL MINES,ITH.TO,TSE:ITH,TSE:GUY TSE:AVR ASX:IGR TSE:GSC ,GUY.TO AVR.TO IGR.AX GSC.TO 
OCEANAGOLD,OGC.TO,TSE:OGC,TSE:LSG ASX:BDR ASX:SBM TSE:PG TSE:IMZ ,LSG.TO BDR.AX SBM.AX PG.TO IMZ.TO 
NEW GOLD,NGD.TO,TSE:NGD,TSE:ANV TSE:IMG NASDAQ:RGLD TSE:AEM TSE:ELD ,$ANV IMG.TO $RGLD AEM.TO ELD.TO 
AURICO GOLD,AUQ.N,NYSE:AUQ,TSE:CG TSE:ASR TSE:AGI LON:ABG TSE:DGC ,CG.TO ASR.TO AGI.TO ABGL.L DGC.TO 
AURIZON MINES,ARZ.TO,TSE:ARZ,TSE:BAA TSE:AR TSE:KGI TSE:TXG TSE:SMF ,BAA.TO AR.TO KGI.TO TXG.TO SMF.TO 
ELDORADO GOLD,ELD.TO,TSE:ELD,TSE:NGD TSE:AEM LON:RRS TSE:K TSE:YRI ,NGD.TO AEM.TO RRS.L K.TO YRI.TO 
MINERAL DEPOSITS,MDL.AX,ASX:MDL,TSE:RR TSE:R TSE:TGZ TSE:LSG ASX:BDR ASX:IGR ,RR.TO R.TO TGZ.TO LSG.TO BDR.AX IGR.AX 
DETOUR GOLD,DGC.TO,TSE:DGC,NYSE:AUQ LON:ABG TSE:ANV TSE:IMG NASDAQ:RGLD ,AUQ.N ABGL.L $ANV IMG.TO $RGLD 
PETROPAVLOVSK,POG.L,LON:POG,HKG:1051 ASX:PRU TSE:BTO TSE:NG TSE:CG LON:ABG LON:RRS ,1051.HK PRU.AX BTO.TO NG.TO CG.TO ABGL.L RRS.L 
NEWCREST MINING,NCM.AX,ASX:NCM,TSE:K TSE:YRI NYSE:NEM TSE:G TSE:ABX ASX:IGR ASX:MDL ,K.TO YRI.TO $NEM G.TO ABX.TO IGR.AX MDL.AX 
RAINY RIVER RESOURCES,RR.TO,TSE:RR,TSE:SGR TSE:GBG TSE:R TSE:TGZ ASX:MDL ,SGR.TO GBG.TO R.TO TGZ.TO MDL.AX 
NEWMONT MINING,$NEM,NYSE:NEM,TSE:K TSE:YRI ASX:NCM TSE:G TSE:ABX TSE:ANV NASDAQ:RGLD ,K.TO YRI.TO NCM.AX G.TO ABX.TO $ANV $RGLD 
RANDGOLD RESOURCES,RRS.L,LON:RRS,TSE:NGD TSE:AEM TSE:ELD TSE:K TSE:YRI LON:POG LON:ABG ,NGD.TO AEM.TO ELD.TO K.TO YRI.TO POG.L ABGL.L 
LAKE SHORE GOLD,LSG.TO,TSE:LSG,TSE:R TSE:TGZ ASX:MDL ASX:BDR ASX:SBM ,R.TO TGZ.TO MDL.AX BDR.AX SBM.AX 
